area_total,geom_type,HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,Ii,p_sim,quadrant,p_fdr,significativo_FDR,LISA_cat
40853.97116867374,Polygon,6090097200,-0.9700626388150686,-0.0938949176784058,520.2143080615945,0.3552977844238281,40854.866680766994,4,0.132884292834968,0.6517835405617123,0.2382828399766726,0.963592575059958,0.4966358121083277,True,Crítico (veto),0.727695139812797,0.002,3,0.022153846153846156,True,Low-Low
24444.024035010036,Polygon,6090097140,-0.8644714854742905,-0.0252824790279469,119.06483218520232,0.0,24444.02403501004,4,0.1561903350037863,0.4011846795833751,0.4170345262487387,1.0,0.493602385208975,True,Crítico (veto),0.9179661184626929,0.001,3,0.022153846153846156,True,Low-Low
29496.288561817644,Polygon,6090101970,1.738523502913924,-0.0188559302202308,33.656623317823176,0.0,29495.435805719,4,0.7307224718847063,0.3777124660472866,0.5683200009627072,1.0,0.669188734723675,False,Alto,0.5638268849355413,0.017,1,0.09792000000000001,False,NS
11000.705778377482,Polygon,6090101880,1.2786213131558402,-0.0113209329502521,9.502666790149162,0.0,11000.670860682869,4,0.6292130225708843,0.3501917748946057,0.7136780472301871,1.0,0.6732707111739193,False,Alto,0.5781159663521905,0.02,1,0.10285714285714286,False,NS
43237.46471892693,Polygon,6090101810,0.9548733716950172,-0.0151316346779301,31.73324098510742,0.0,43237.46443277505,4,0.5577554909782245,0.3641099146848157,0.5752719215912149,1.0,0.6242843318135638,False,Alto,0.25658182282447334,0.013,1,0.08139130434782609,False,NS
149.38582448196183,Polygon,6090101820,0.2557554467264123,-0.0113896948075372,0.0,0.0,149.38569977014157,4,0.4034464288571791,0.3504429194895704,1.0,1.0,0.6884723370866874,False,Alto,0.2522111261277615,0.201,1,0.3216,False,NS
15474.19865851454,Polygon,6090101980,0.249479594732536,-0.0345782747775622,0.2666795959472656,0.0,15474.18831426592,4,0.4020612250158828,0.4351364800522145,0.9712173079951812,1.0,0.7021037532658196,False,Alto,0.1132918353579438,0.359,1,0.403875,False,NS
63236.65077742477,Polygon,6090101900,-0.5375677800100704,-0.0510498410890272,590.9622531184269,0.888857666015625,63237.5279428242,4,0.2283444057155959,0.4952969383797611,0.2227857076904892,0.9238404700635808,0.4675668804623567,False,Medio,0.36633859382244843,0.164,3,0.30258227848101266,False,NS
32909.50618935197,Polygon,6090097280,-0.8758726900020051,-0.0572719237565577,266.0373945995139,0.0,32907.718538972695,4,0.1536738651567274,0.5180223633911014,0.3197090591275059,1.0,0.4978513219188337,True,Crítico (veto),0.7546128675829868,0.002,3,0.022153846153846156,True,Low-Low
27486.359673135543,Polygon,6090097170,-0.9732669585238902,-0.01013600760255,96.4742176079484,0.0,27486.35888792534,4,0.1321770365176215,0.3458639744502687,0.442413561619085,1.0,0.4801136431467439,True,Crítico (veto),0.8682426879815903,0.002,3,0.022153846153846156,True,Low-Low
