HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria
6090106880,-0.1049995255236083,-0.0608448053054655,454.9238927222649,408.7446841612108,43915.842809623005,4,0.32382071846518123,0.5310718929542197,0.2545779318904595,0.2796222321934656,0.34727319387583155,False,Bajo
6090106970,1.738951335161404,0.0017295255965031,6.299119740062041,222.59791336468896,15844.85935646732,4,0.7308169028676578,0.3025265102372332,0.7579816000621294,0.3521547574310062,0.5358699426495066,False,Medio
6090106980,0.8860473864146567,-0.0795694637206989,243.3551949392058,136.22243596935806,41670.85577337119,4,0.5425642437524489,0.5994615051493337,0.3305167165328664,0.41062366125525895,0.470791531672477,False,Medio
6090107480,2.3823214407482314,-0.0041488131673808,0.0,0.0,1471.5347543282,4,0.872821325933022,0.3239964510766594,1.0,1.0,0.7992044442524203,False,Alto
6090107630,-0.8600613877592317,-0.0168680927395461,161.6395000669952,19.0322372253418,32458.099915694045,4,0.15716373021791052,0.37045212348742773,0.3800814540014621,0.6410594546141418,0.38718919058023554,True,Crítico (veto)
6090107760,-0.7570412342663054,-0.0501035730542472,18.992957055520453,0.0,28238.02528712297,4,0.179902302205996,0.49184080569652944,0.6352983423137408,1.0,0.5767603625540666,True,Crítico (veto)
6090108090,-0.1423063379494077,-0.1175757258812204,27.22121961059573,0.0,14463.049553364948,4,0.3155863719686166,0.7382749068415799,0.593330209172487,1.0,0.661797871995671,False,Alto
6090108220,1.6418892877827476,0.0011648625056948,2.837851090375115,21.896274871108123,2290.4084840706023,4,0.7093934019622539,0.30458887575252924,0.8362505446952249,0.6250567058823405,0.6188223820730872,False,Alto
6090108230,-0.6286556219121247,-0.1389910791910157,25.977047314453134,0.0,7334.430106422981,4,0.20823952933845646,0.8164919656204326,0.5988198565268164,1.0,0.6558878378714263,False,Alto
6090108280,2.5073034790345496,-0.0308534455490711,84.68331479492193,1.4234939514160156,52547.83897254663,4,0.9004073173961996,0.421531979463713,0.4581113725373901,0.8939934875243213,0.668511039230406,False,Alto
